"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
4601, 8.336892127990724e-01, 2.566618078412026e-02, 9.130414406849141e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.366210888546668e+00, 0.000000000000000e+00, 1.346484355418667e+00, 1.097220503494092e+00, 0.000000000000000e+00, 4.859534896018316e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.652060846934331e-07, 1.512634112321698e-03, 2.343148338650806e-05, -4.172506224123463e+01, 1.755626353292492e+00, 0.000000000000000e+00
4627, 8.470668792724613e-01, 2.585284008933115e-02, 9.165498788577213e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.379508155467784e+00, 0.000000000000000e+00, 1.351803262187113e+00, 1.097338149995110e+00, 0.000000000000000e+00, 1.549734843291085e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.652195257669403e-07, 1.262969954213243e-03, 1.849909273845381e-05, -4.764748954253356e+00, 1.606345033758548e+00, 0.000000000000000e+00
4653, 8.601957559585571e-01, 2.605442992531903e-02, 9.205413445754433e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.394587576286762e+00, 0.000000000000000e+00, 1.357835030514704e+00, 1.097455203925037e+00, 0.000000000000000e+00, 2.756088508809330e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.652328984329136e-07, 1.172028830743935e-03, 2.160636372306845e-05, 3.312898304090056e+00, 1.550478721046052e+00, 0.000000000000000e+00
4679, 8.730279207229611e-01, 2.633143215933433e-02, 9.236859783656031e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.406362759894004e+00, 0.000000000000000e+00, 1.362545103957602e+00, 1.097512887900535e+00, 0.000000000000000e+00, 3.698103197388748e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.652394882005450e-07, 1.214224291743722e-03, 3.271909018333559e-05, -3.546578667581828e+00, 1.580731653195794e+00, 0.000000000000000e+00
4705, 8.855857253074657e-01, 2.673860063622292e-02, 9.250070262737395e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.411066867251356e+00, 0.000000000000000e+00, 1.364426746900542e+00, 1.097458950997180e+00, 0.000000000000000e+00, 4.074431785976930e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.652333265004014e-07, 1.339773907120801e-03, 5.306742075737002e-05, -1.737257938054667e+01, 1.661765810431124e+00, 0.000000000000000e+00
4731, 8.978731632232673e-01, 2.731553323084725e-02, 9.234844466038401e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.404878853725102e+00, 0.000000000000000e+00, 1.361951541490040e+00, 1.097274186427211e+00, 0.000000000000000e+00, 3.579390703876496e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.652122180389473e-07, 1.528359546103796e-03, 8.392020500616501e-05, -3.866878488292375e+01, 1.775073733157851e+00, 0.000000000000000e+00
4757, 9.098071455955510e-01, 2.806856684823005e-02, 9.181815359704210e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.384331762751274e+00, 0.000000000000000e+00, 1.353732705100509e+00, 1.096951581017519e+00, 0.000000000000000e+00, 1.935623425970335e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.651753577163116e-07, 1.778326317509196e-03, 1.258773371165496e-04, -7.262172516732618e+01, 1.912415818769530e+00, 0.000000000000000e+00
4783, 9.214465022087103e-01, 2.898415226280844e-02, 9.082107783558251e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.346117539173708e+00, 0.000000000000000e+00, 1.338447015669483e+00, 1.096472198269834e+00, 0.000000000000000e+00, -1.121514460234918e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.651205744011831e-07, 2.089460064099449e-03, 1.760165876099180e-04, -1.259371661220624e+02, 2.064025325945447e+00, 0.000000000000000e+00
4809, 9.327191114425659e-01, 2.999867602481520e-02, 8.926844548880498e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.286923527436662e+00, 0.000000000000000e+00, 1.314769410974664e+00, 1.095808617923762e+00, 0.000000000000000e+00, -5.857035399198687e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.650447216696410e-07, 2.451291670055902e-03, 2.247122185521679e-04, -2.042389380683086e+02, 2.218624862716232e+00, 0.000000000000000e+00
4835, 9.435870051383971e-01, 3.101379304116481e-02, 8.721844654148044e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.209108845388859e+00, 0.000000000000000e+00, 1.283643538155544e+00, 1.095012770413277e+00, 0.000000000000000e+00, -1.208220996302285e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.649537197842504e-07, 2.836099558196959e-03, 2.540879013002204e-04, -3.113818825053112e+02, 2.358334265390986e+00, 0.000000000000000e+00
4861, 9.540644884109505e-01, 3.191102145735951e-02, 8.483395956845748e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.119323241016272e+00, 0.000000000000000e+00, 1.247729296406508e+00, 1.094293266209122e+00, 0.000000000000000e+00, -1.926505831282990e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.648714193313746e-07, 3.166610888090591e-03, 2.367681797018246e-04, -4.342287243198308e+02, 2.452203898952090e+00, 0.000000000000000e+00
4887, 9.641631841659550e-01, 3.255227838898453e-02, 8.267288700342007e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.039154658203226e+00, 0.000000000000000e+00, 1.215661863281290e+00, 1.094038942610392e+00, 0.000000000000000e+00, -2.567854493787355e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.648423221495211e-07, 3.286882000854018e-03, 1.451139722814311e-04, -5.191150393176955e+02, 2.460042080791711e+00, 0.000000000000000e+00
4913, 9.738758206367494e-01, 3.278568051561769e-02, 8.144752693100701e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.995464924545831e+00, 0.000000000000000e+00, 1.198185969818332e+00, 1.094534411997391e+00, 0.000000000000000e+00, -2.917372363046519e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.648990057559324e-07, 3.050324833421420e-03, -1.702003774569521e-05, -4.882622331606219e+02, 2.347946371789828e+00, 0.000000000000000e+00
4939, 9.830872416496282e-01, 3.244668695519859e-02, 8.278811111462204e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.048518122150817e+00, 0.000000000000000e+00, 1.219407248860326e+00, 1.095882245195920e+00, 0.000000000000000e+00, -2.492946782206627e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.650531389954899e-07, 2.486458810807704e-03, -1.884052963009952e-04, -3.435148078256362e+02, 2.130129936433111e+00, 0.000000000000000e+00
4965, 9.918504953384401e-01, 3.142369378237036e-02, 8.584661476884989e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.169209402300840e+00, 0.000000000000000e+00, 1.267683760920336e+00, 1.098679054918785e+00, 0.000000000000000e+00, -1.527416541006442e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.653726734354226e-07, 1.394369921089289e-03, -2.324065979526921e-04, -1.677384281070571e+02, 1.684732800801923e+00, 0.000000000000000e+00
4991, 1.000000000000000e+00, 2.962775306200673e-02, 9.272318792812918e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.433776012198574e+00, 0.000000000000000e+00, 1.373510404879429e+00, 1.102114436685933e+00, 0.000000000000000e+00, 5.891163381754307e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.657646148610956e-07, 1.957889134331251e-03, 1.213065419183397e-04, -7.880958292921648e+02, 1.907907199943136e+00, 0.000000000000000e+00
